"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","주 출입구 접근로 설치여부","장애인 전용 주차구역 지정여부","주 출입구 높이차이 제거여부","출입구(문) 설치유무","복도","계단/승강기/경사로/휠체어리프트 유무","장애인용 대변기 설치여부","장애인용 소변기 설치여부","점자블록 설치여부","유도 및 안내설비 설치여부","경보 및 피난설비 설치여부"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140004893","순천향림중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005312","목포하당중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005315","안산중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005317","순천왕의중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140005336","광양백운중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005343","목포옥암중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005345","남악중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005437","목포애향중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005451","순천왕운중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005457","빛가람중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005466","여수삼일중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005473","오룡중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140005496","청람중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140005516","광양마동중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140005527","광양용강중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005528","여수웅천중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005564","한국바둑중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140005578","나산실용예술중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
